"s","t","mu_weighted","mu_unweighted","simultaneous_lower","simultaneous_upper","simultaneous_excludes_zero"
54.25,73,-0.0137094949693902,-0.0352669193240399,-0.040967935334765,0.0135489453959846,0
54.5,73,-0.0129449235355442,-0.0338005365670221,-0.038711171420153,0.0128213243490646,0
54.75,73,-0.0120717930749088,-0.0321158396950403,-0.0361602839074863,0.0120166977576686,0
55,73,-0.0110799583974212,-0.030192488901796,-0.0332856267954051,0.0111257100005628,0
55.25,73,-0.00995632884299074,-0.028005282201487,-0.0300545851513457,0.0101419274653642,0
55.5,73,-0.00870124157709008,-0.0255538030416626,-0.026465657438681,0.0090631742845009,0
55.75,73,-0.00731765420355116,-0.0228437295497324,-0.0225337554022499,0.00789844699514759,0
56,73,-0.00581861393515179,-0.0199009291395738,-0.0183124781397447,0.0066752502694411,0
56.25,73,-0.00422469648979154,-0.0167665441284426,-0.0139035044794883,0.00545411149990518,0
56.5,73,-0.00255835475652387,-0.01348554825044,-0.00950046036939226,0.00438375085634453,0
56.75,73,-0.000843351832094355,-0.0101055969099082,-0.00561989824847217,0.00393319458428346,0
57,73,0.000893601257912511,-0.00668014861674279,-0.00354722472043282,0.00533442723625784,0
57.25,73,0.0026223509046942,-0.00326935792322744,-0.00367940837797665,0.00892411018736504,0
57.5,73,0.00431322448756232,6.75849300881716e-05,-0.00474223713416525,0.0133686861092899,0
57.75,73,0.00593844330059759,0.00327527985248937,-0.00607350031718629,0.0179503869183815,0
58,73,0.00747160320187207,0.00630116003579261,-0.00745884732626662,0.0224020537300108,0
58.25,73,0.00888692495309098,0.0090940187331451,-0.00880778556854725,0.0265816354747292,0
58.5,73,0.010160153302657,0.0116056642555484,-0.010068960324481,0.030389266929795,0
58.75,73,0.0112751209142148,0.0138042789615272,-0.0112120457753495,0.0337622876037791,0
59,73,0.0122267595737739,0.0156802106459787,-0.01222222526806,0.0366757444156077,0
59.25,73,0.0130179102174664,0.0172393805085855,-0.0130956344991352,0.0391314549340681,0
59.5,73,0.0136592336208713,0.0185031149540253,-0.0138352382531296,0.0411537054948722,0
59.75,73,0.0141637662926022,0.0194972963589741,-0.0144508144772702,0.0427783470624747,0
60,73,0.0145469564773226,0.0202524743917011,-0.0149565361277818,0.0440504490824271,0
60.25,73,0.0147115937318053,0.0205812254083051,-0.0152868797096644,0.044710067173275,0
60.5,73,0.0147843965105966,0.0207292217223264,-0.0155364135644338,0.045105206585627,0
60.75,73,0.0147818527752677,0.020728988760498,-0.0157213890180556,0.045285094568591,0
61,73,0.0147205359408319,0.020613219873704,-0.0158580230955747,0.0452990949772385,0
61.25,73,0.0144442937368224,0.0200707001043917,-0.0157191207446497,0.0446077082182946,0
61.5,73,0.0141365162967164,0.0194661495507085,-0.0155545615782292,0.0438275941716619,0
61.75,73,0.0138073472863682,0.0188195301017929,-0.0153742815892608,0.0429889761619973,0
62,73,0.0134669303716329,0.018150803646784,-0.0151880913684975,0.0421219521117634,0
52,73.25,-0.0156335023703194,-0.0371846204235484,-0.0464705530087285,0.0152035482680896,0
52.25,73.25,-0.0158082651271473,-0.0375463330812618,-0.0467848293661884,0.0151682991118938,0
52.5,73.25,-0.0159729072559525,-0.0378887966449994,-0.0470760070452071,0.015130192533302,0
52.75,73.25,-0.0161196450010736,-0.0381970887141666,-0.0473234085275503,0.0150841185254031,0
53,73.25,-0.0162406946068485,-0.0384562868881684,-0.0475063052415715,0.0150249160278746,0
53.25,73.25,-0.0161764521670848,-0.0383887308946259,-0.0470042075324566,0.0146513031982871,0
53.5,73.25,-0.0160636725909232,-0.038228092022673,-0.0463851463721003,0.0142578011902539,0
53.75,73.25,-0.0158876629609009,-0.0379462215498709,-0.0456105265686684,0.0138352006468665,0
54,73.25,-0.0156339047891918,-0.03751529751992,-0.0446421534975319,0.0133743439191484,0
54.25,73.25,-0.0149114215126346,-0.0362008294063964,-0.0425657100572376,0.0127428670319683,0
54.5,73.25,-0.0140848779793627,-0.0346868023387225,-0.0402226564654339,0.0120529005067086,0
54.75,73.25,-0.0131408740314197,-0.0329476066334946,-0.0375752536117197,0.0112935055488802,0
55,73.25,-0.0120684332456984,-0.0309622624603465,-0.0345926270081304,0.0104557605167335,0
55.25,73.25,-0.0108534029402171,-0.0287047512436052,-0.0312406128559565,0.00953380697552242,0
55.5,73.25,-0.00949613686170592,-0.026174668009571,-0.0275174853130848,0.00852521158967291,0
55.75,73.25,-0.00799983239923001,-0.0233778752394242,-0.0234381025907002,0.00743843779224014,0
56,73.25,-0.00637860283476296,-0.0203410608717255,-0.0190569102031722,0.00629970453364631,0
56.25,73.25,-0.0046547086255837,-0.0171066643026709,-0.0144769388348631,0.00516752158369572,0
56.5,73.25,-0.00285244189039116,-0.0137210753719752,-0.00989269165391406,0.00418780787313174,0
56.75,73.25,-0.00099751286042986,-0.0102334487327198,-0.00582196298149507,0.00382693726063535,0
57,73.25,0.000881179852253287,-0.00669892716770511,-0.00357465551930114,0.00533701522380772,0
57.25,73.25,0.00275101507011267,-0.00317956485598126,-0.0035852403072061,0.00908727044743143,0
57.5,73.25,0.00457989201277777,0.00026357867890121,-0.00455076781636307,0.0137105518419186,0
57.75,73.25,0.00633775892029095,0.00357335348232511,-0.00579370069881701,0.0184692185393989,0
58,73.25,0.0079960520028051,0.00669553028570285,-0.00709782246005078,0.023089926465661,0
58.25,73.25,0.00952688465852243,0.00957728025579086,-0.00837326762646147,0.0274270369435063,0
58.5,73.25,0.0109040187304393,0.0121688854022578,-0.00956975718539645,0.0313777946462751,0
58.75,73.25,0.0121099682550745,0.0144375134290296,-0.0106577353074152,0.0348776718175641,0
59,73.25,0.0131392549053084,0.0163731969099471,-0.0116225511023688,0.0379010609129855,0
59.25,73.25,0.0139949546650714,0.0179820382695775,-0.0124600247336167,0.0404499340637596,0
59.5,73.25,0.0146886013108596,0.0192860360454408,-0.013172368533882,0.0425495711556013,0
59.75,73.25,0.0152342969116408,0.0203118927867202,-0.0137685735961275,0.0442371674194091,0
60,73.25,0.0156487511773635,0.0210911289923553,-0.0142619719655215,0.0455594743202485,0
60.25,73.25,0.0158268643727753,0.0214302546302688,-0.0145925640339796,0.0462462927795302,0
60.5,73.25,0.0159056527351289,0.0215828618754804,-0.0148477759701029,0.0466590814403606,0
60.75,73.25,0.0159029497799208,0.0215825116128053,-0.0150429853886255,0.0468488849484671,0
61,73.25,0.0158366814432477,0.0214629380120108,-0.0151935237446677,0.0468668866311631,0
61.25,73.25,0.0155379200244646,0.0209030914368876,-0.0150742665775023,0.0461501066264314,0
61.5,73.25,0.0152050516336336,0.0202792352171691,-0.0149312677429305,0.0453413710101977,0
61.75,73.25,0.0148490472554294,0.0196119678445017,-0.01477392147168,0.0444720159825388,0
62,73.25,0.0144808778745267,0.0189218878105322,-0.0146114916578273,0.0435732474068808,0
52,73.5,-0.0169394801709851,-0.0382018754914397,-0.0483359785887725,0.0144570182468024,0
52.25,73.5,-0.0171283132503483,-0.0385744872659886,-0.0486597414512023,0.0144031149505056,0
52.5,73.5,-0.0173062275197609,-0.0389272336383218,-0.0489595825979735,0.0143471275584516,0
52.75,73.5,-0.017464824187355,-0.0392447171735158,-0.0492140900927272,0.0142844417180171,0
53,73.5,-0.0175957044612625,-0.0395115404366463,-0.0494017977231292,0.0142103888006042,0
53.25,73.5,-0.017526930812032,-0.0394405506634761,-0.0488769873637067,0.0138231257396427,0
53.5,73.5,-0.0174057845404657,-0.0392735155678499,-0.0482310978752165,0.0134195287942851,0
53.75,73.5,-0.0172164119529239,-0.0389813899038636,-0.0474241374740578,0.01299131356821,0
54,73.5,-0.0169431474931838,-0.0385354657701424,-0.046416508827531,0.0125302138411633,0
54.25,73.5,-0.0161642690244482,-0.0371775236100284,-0.0442582973160927,0.0119297592671963,0
54.5,73.5,-0.0152731073249601,-0.0356136712585644,-0.0418242359234662,0.0112780212735459,0
54.75,73.5,-0.0142552042029372,-0.0338174819357767,-0.039075081573708,0.0105646731678335,0
55,73.5,-0.0130987165496614,-0.0317673064861181,-0.0359786664219558,0.00978123332263295,0
55.25,73.5,-0.0117883843195852,-0.0294362723633506,-0.0324991946851317,0.00892242604596129,0
55.5,73.5,-0.0103245785959002,-0.0268239866986089,-0.0286347113562913,0.0079855541644909,0
55.75,73.5,-0.00871074679093193,-0.0239365047658713,-0.0244000338005347,0.00697854021867084,0
56,73.5,-0.00696211373707969,-0.0208013725919762,-0.0198505329026621,0.00592630542850272,0
56.25,73.5,-0.00510269649090732,-0.0174623860335769,-0.0150907234931195,0.00488533051130487,0
56.5,73.5,-0.00315870484677855,-0.0139674158669601,-0.0103160553783201,0.00399864568476299,0
56.75,73.5,-0.00115787921624906,-0.0103671846315032,-0.00604485535102026,0.00372909691852214,0
57,73.5,0.000868600896239068,-0.00671859649071704,-0.00360969826849655,0.00534690006097469,0
57.25,73.5,0.00288554148801298,-0.00308569221664067,-0.00348935060538091,0.00926043358140686,0
57.5,73.5,0.00485831004345524,0.000468513807127522,-0.00435301165387231,0.0140696317407828,0
57.75,73.5,0.00675448478865317,0.00388504165215334,-0.00550485150759168,0.019013821084898,0
58,73.5,0.00854325015935648,0.00710792348125766,-0.00672577714453221,0.0238122774632452,0
58.25,73.5,0.0101945222890301,0.0100826341153853,-0.00792623172633357,0.0283152763043938,0
58.5,73.5,0.0116799955240114,0.0127578593884648,-0.00905689586636539,0.0324168869143882,0
58.75,73.5,0.0129808090073123,0.0150997058998342,-0.0100889271537287,0.0360505451683533,0
59,73.5,0.0140910567847632,0.0170978765729244,-0.0110078017379569,0.0391899153074833,0
59.25,73.5,0.0150140599031088,0.0187586633547195,-0.0118089940581031,0.0418371138643207,0
59.5,73.5,0.0157622623758207,0.0201047676865026,-0.0124939312870201,0.0440184560386615,0
59.75,73.5,0.0163508772901476,0.021163749837569,-0.01307079325641,0.0457725478367052,0
60,73.5,0.0167979296420867,0.0219681455818397,-0.0135520512584657,0.0471479105426392,0
60.25,73.5,0.0169900935932783,0.0223181207995165,-0.0138832072340277,0.0478633944205843,0
60.5,73.5,0.017075122738304,0.0224755500776599,-0.0141445253989359,0.0482947708755438,0
60.75,73.5,0.0170722535585557,0.0224750771618037,-0.0143504945344234,0.0484950016515348,0
61,73.5,0.0170008222204856,0.0223515246886478,-0.0145155451539976,0.0485171895949688,0
61.25,73.5,0.0166785806325486,0.0217735581060554,-0.014416365794204,0.0477735270593011,0
61.5,73.5,0.0163195505981674,0.0211295124282898,-0.014295398461245,0.0469344996575798,0
61.75,73.5,0.0159355657229294,0.0204406518926004,-0.0141614896366095,0.0460326210824683,0
62,73.5,0.015538459612422,0.0197282407362368,-0.014023350017505,0.045100269242349,0
52,73.75,-0.0182814932608475,-0.0392488317230678,-0.0502826943189741,0.0137197077972791,0
52.25,73.75,-0.0184847861533049,-0.0396326614082897,-0.0506165227955904,0.0136469504889806,0
52.5,73.75,-0.0186763399179012,-0.0399959913376825,-0.05092557120711,0.0135728913713076,0
52.75,73.75,-0.0188471236726647,-0.0403229351344175,-0.0511876640189483,0.0134934166736189,0
53,73.75,-0.0189881065356233,-0.0405976064216655,-0.0513805678807909,0.0134043548095442,0
53.25,73.75,-0.0189146746680573,-0.040523081713699,-0.0508325182178589,0.0130031688817443,0
53.5,73.75,-0.0187849283415496,-0.0403494625081331,-0.0501591030323575,0.0125892463492582,0
53.75,73.75,-0.0185818208994778,-0.0400467807878705,-0.0493188748269734,0.0121552330280177,0
54,73.75,-0.0182885079106978,-0.0395854167685231,-0.0482707738400351,0.0116937580186395,0
54.25,73.75,-0.0174516687728278,-0.0381827269794702,-0.0460274307746395,0.0111240932289838,0
54.5,73.75,-0.0164940954227656,-0.0365675898174549,-0.0434986571542271,0.0105104663086958,0
54.75,73.75,-0.015400242295475,-0.0347127374829054,-0.0406436497353303,0.00984316514438025,0
55,73.75,-0.0141573755633685,-0.0325958318985545,-0.0374288980567889,0.00911414693005178,0
55.25,73.75,-0.0127490970846763,-0.0301891215334025,-0.0338169111087447,0.0083187169393921,0
55.5,73.75,-0.0111757957863746,-0.027492225989975,-0.0298055042351379,0.00745391266238877,0
55.75,73.75,-0.00944117604333278,-0.024511398982443,-0.0254094707026159,0.00652711861595038,0
56,73.75,-0.00756160506882458,-0.0212750697523091,-0.0206851819852913,0.00556197184764217,0
56.25,73.75,-0.00556290523199303,-0.0178284303324226,-0.0157387672115608,0.00461295674757478,0
56.5,73.75,-0.00347325718116851,-0.014220875795043,-0.0107667204071119,0.00382020604477487,0
56.75,73.75,-0.00132248780494722,-0.0105047424703536,-0.00628726284734092,0.0036422872374465,0
57,73.75,0.000855879248232725,-0.00673874747341621,-0.00365318526324104,0.00536494375970649,0
57.25,73.75,0.00302400579864357,-0.00298897633616709,-0.00339390428310698,0.00944191588039412,0
57.5,73.75,0.00514465738291907,0.000679544459918551,-0.00415254459956618,0.0144418593654043,0
57.75,73.75,0.00718297648540153,0.004205951431263,-0.00521196696402968,0.0195779199348327,0
58,73.75,0.00910583331655475,0.00753248726607474,-0.00634910562880537,0.0245607722619149,0
58.25,73.75,0.0108808858031724,0.0106028807684746,-0.00747434802891145,0.0292361196352562,0
58.5,73.75,0.0124777034524592,0.0133641748588718,-0.00853918700489718,0.0334945939098155,0
58.75,73.75,0.0138760123735211,0.0157813839583131,-0.00951541777827616,0.0372674425253184,0
59,73.75,0.0150694671146254,0.0178438716826375,-0.0103885985176783,0.0405275327469291,0
59.25,73.75,0.0160616405754553,0.0195581250475853,-0.0111538311142241,0.0432771122651347,0
59.5,73.75,0.016865912248545,0.0209475689783804,-0.0118117360586269,0.0455435605557169,0
59.75,73.75,0.0174986370542306,0.0220406465796327,-0.0123696702637363,0.0473669443721975,0
60,73.75,0.0179791917578105,0.0228709386302138,-0.0128392385872994,0.0487976221029205,0
60.25,73.75,0.0181857961255739,0.0232320810969757,-0.0131713277979788,0.0495429200491267,0
60.5,73.75,0.0182772390611165,0.0233944735651453,-0.0134391421751472,0.0499936202973801,0
60.75,73.75,0.0182741989289931,0.0233938743509335,-0.0136562815655388,0.0502046794235249,0
61,73.75,0.0181974612448058,0.023266226432107,-0.0138362753722002,0.0502311978618119,0
61.25,73.75,0.0178510881056239,0.0226696091977021,-0.0137572840276898,0.0494594602389376,0
61.5,73.75,0.0174651706590757,0.0220047828147892,-0.013658464275334,0.0485888055934854,0
61.75,73.75,0.0170524290613261,0.0212936967621251,-0.0135481183878131,0.0476529765104653,0
62,73.75,0.01662558346854,0.0205583005184672,-0.0134344069440477,0.0466855738811277,0
52,74,-0.0196424657382602,-0.0403106319285438,-0.0522884561745531,0.0130035246980328,0
52.25,74,-0.01986042304428,-0.0407058398823401,-0.0526328311383031,0.0129119850497431,0
52.5,74,-0.0200658092869699,-0.0410799046157954,-0.0529515419715671,0.0128199233976273,0
52.75,74,-0.0202489525431647,-0.0414164437908066,-0.0532216289572909,0.0127237238709614,0
53,74,-0.020400180889699,-0.04169907506927,-0.0534200707651448,0.0126197089857468,0
53.25,74,-0.0203220244914997,-0.0416209632413483,-0.0528485246043252,0.0122044756213257,0
53.5,74,-0.0201835559772162,-0.04144066396679,-0.0521472043987122,0.0117800924442799,0
53.75,74,-0.0199665188334573,-0.0411272732092758,-0.0512731647479642,0.0113401270810496,0
54,74,-0.0196528730599218,-0.0406502462098852,-0.0501838408625819,0.0108780947427383,0
54.25,74,-0.0187572520257707,-0.0392021645592561,-0.0478529820185455,0.0103384779670042,0
54.5,74,-0.0177323261232082,-0.037535004506301,-0.0452268790487143,0.00976222680229779,0
54.75,74,-0.0165614470150468,-0.0356206451558991,-0.0422631311585978,0.00914023712850419,0
55,74,-0.0152309775408782,-0.0334360496170994,-0.0389268524332965,0.00846489735154012,0
55.25,74,-0.0137233653390714,-0.0309525747264401,-0.0351788141910359,0.00773208351289307,0
55.5,74,-0.0120390174398308,-0.0281698527648675,-0.0310166055947918,0.00693857071513024,0
55.75,74,-0.0101818988211084,-0.0250943387425084,-0.0264550151933725,0.00609121755115572,0
56,74,-0.00816953525672023,-0.0217553578047076,-0.0215514827832595,0.00521241226981904,0
56.25,74,-0.00602957999507141,-0.0181995182104699,-0.0164138727710951,0.00435471278095225,0
56.5,74,-0.00379221244904349,-0.0144777612158722,-0.0112398421259652,0.00365541722787819,0
56.75,74,-0.00148937553191957,-0.0106440601133658,-0.00654699283106213,0.00356824176722298,0
57,74,0.000843029766597131,-0.00675897100344027,-0.00370548352602263,0.0053915430592169,0
57.25,74,0.00316448364225289,-0.00289065354552197,-0.00330085316606804,0.00962982045057381,0
57.5,74,0.0054351128344936,0.000893824782425736,-0.00395273293187686,0.0148229586008641,0
57.75,74,0.00761758959025328,0.00453168988894305,-0.00491976975860616,0.0201549489391127,0
58,74,0.00967643711942841,0.00796336928377175,-0.00597379981751858,0.0253266740563754,0
58.25,74,0.0115770231595077,0.0111308206716047,-0.00702476589975627,0.0301788122187716,0
58.5,74,0.0132867622848684,0.0139794204581812,-0.00802480473005457,0.0345983292997914,0
58.75,74,0.0147839475562939,0.0164730751888389,-0.00894625997227344,0.0385141550848612,0
59,74,0.016061787797382,0.0186008042868132,-0.00977472347583597,0.0418982990705999,0
59.25,74,0.0171241113259876,0.0203692926317485,-0.0105049021926901,0.0447531248446653,0
59.5,74,0.0179852463618232,0.021802699022244,-0.0111365995952551,0.0471070923189015,0
59.75,74,0.0186627058299975,0.0229303620810233,-0.0116763500561134,0.0490017617161085,0
60,74,0.0191772374108532,0.0237869226075374,-0.0121348992836396,0.0504893741053461,0
60.25,74,0.019398486701922,0.0241593927035739,-0.0124683234214005,0.0512652968252445,0
60.5,74,0.0194964342445609,0.0243268195742175,-0.0127429728277022,0.0517358413168241,0
60.75,74,0.0194932207090536,0.0243260921236349,-0.0129715717403323,0.0519580131584395,0
61,74,0.0194111014884683,0.0241942897708805,-0.0131667618733872,0.0519889648503238,0
61.25,74,0.01904025498824,0.0235787537976349,-0.0131077745540093,0.0511882845304892,0
61.5,74,0.0186270692851162,0.0228928480073859,-0.013030894648191,0.0502850332184235,0
61.75,74,0.0181851636430769,0.0221592169691121,-0.0129438921118362,0.04931421939799,0
62,74,0.0177281573261019,0.0214005052517926,-0.0128543889065437,0.0483107035587475,0
